Date,Temperature,Humidity,Rainfall,Wind_Speed,Location,Drought,Month_weather,Season_weather,pH,Nitrogen,Phosphorus,Potassium,Moisture,Month_soil,Season_soil,Soil_Moisture_Category,Weather_Soil_Combination,Month,State,Pest,Month_pest
2023-03-10,21.69913870346057,32.05725025234729,0.2099738655081062,3.611342264735677,Nebraska,0,3,Winter,5.626954284280788,75.95121739083885,24.133735955926007,258.8860639237268,33.06055447221924,3,Winter,Dry,Dry_Cool,3,Nebraska,Japanese Beetle,3
2023-03-15,25.61986849461497,43.72585822201376,1.216724766034175,8.536806541150955,Nebraska,0,3,Winter,7.468256281007713,85.81038198655597,8.590351938143769,193.2298176210369,13.41202050535122,3,Winter,Very Dry,Very Dry_Hot,3,Nebraska,Armyworms,3
2023-03-15,25.61986849461497,43.72585822201376,1.216724766034175,8.536806541150955,Nebraska,0,3,Winter,7.468256281007713,85.81038198655597,8.590351938143769,193.2298176210369,13.41202050535122,3,Winter,Very Dry,Very Dry_Hot,3,Nebraska,Aphids,3
2023-03-15,25.61986849461497,43.72585822201376,1.216724766034175,8.536806541150955,Nebraska,0,3,Winter,7.468256281007713,85.81038198655597,8.590351938143769,193.2298176210369,13.41202050535122,3,Winter,Very Dry,Very Dry_Hot,3,Nebraska,Armyworms,3
2023-03-18,21.50699577010844,69.43698136530384,10.677672279890722,5.654276044460107,Nebraska,0,3,Winter,6.389083559394004,55.735599533633085,71.95499158251849,259.89723972931097,33.48543060666628,3,Winter,Dry,Dry_Cool,3,Nebraska,Cutworms,3
2023-03-19,30.748568335024316,82.4694606424217,0.3259012174586609,12.59604794250675,Nebraska,0,3,Winter,5.565984214146594,14.575116735842908,79.87227209148935,157.5938344001825,39.71820537647335,3,Winter,Dry,Dry_Hot,3,Nebraska,Armyworms,3
2023-03-23,16.495632824976987,39.41553721264531,0.9410255732081814,14.51563606917837,Nebraska,0,3,Winter,5.7182476659734665,91.25936713617764,56.19981315320764,269.5192797337341,18.792690092302955,3,Winter,Very Dry,Very Dry_Cool,3,Nebraska,Cutworms,3
2023-03-23,16.495632824976987,39.41553721264531,0.9410255732081814,14.51563606917837,Nebraska,0,3,Winter,5.7182476659734665,91.25936713617764,56.19981315320764,269.5192797337341,18.792690092302955,3,Winter,Very Dry,Very Dry_Cool,3,Nebraska,Armyworms,3
2023-03-25,17.57329691433825,76.52842882322611,9.20416175276541,12.422810681875411,Nebraska,0,3,Winter,5.924242242669681,25.84497016090324,77.3963913647565,114.08952073182654,30.78877613545129,3,Winter,Dry,Dry_Cool,3,Nebraska,Corn Rootworm,3
2023-03-27,13.789161247312334,43.205336705798445,8.545800673784562,13.49474902772717,Nebraska,0,3,Winter,6.380813303688382,53.77277116990476,22.16223952569156,125.17940156993014,39.951129654554045,3,Winter,Dry,Dry_Cool,3,Nebraska,Cutworms,3
2023-03-27,13.789161247312334,43.205336705798445,8.545800673784562,13.49474902772717,Nebraska,0,3,Winter,6.380813303688382,53.77277116990476,22.16223952569156,125.17940156993014,39.951129654554045,3,Winter,Dry,Dry_Cool,3,Nebraska,Cutworms,3
2023-03-28,20.05451719099755,40.79537240433852,2.908137777545929,1.3823924732531068,Nebraska,0,3,Winter,6.447316619343283,60.0548143586493,32.35915070382467,82.5268064598881,17.311538628205263,3,Winter,Very Dry,Very Dry_Cool,3,Nebraska,Armyworms,3
2023-03-30,10.539769089668813,52.74945341343324,15.936449455359877,7.042216165891175,Nebraska,0,3,Winter,7.073535702700749,97.79582683177502,51.37034824672624,45.420689791123245,11.656954802839946,3,Winter,Very Dry,Very Dry_Cool,3,Nebraska,Armyworms,3
2023-04-02,18.51374097175185,69.03644319510386,15.936449455359877,15.60797557432958,Nebraska,0,4,Spring,5.989708403149306,29.69053257104637,44.8766519791681,230.4711971564448,21.21892082095629,4,Spring,Dry,Dry_Cool,4,Nebraska,Cutworms,4
2023-04-04,32.36550538094589,76.48527334714564,9.12987669758625,0.3451728732942438,Nebraska,0,4,Spring,7.280903365512446,12.798611382747648,42.2934106316451,282.9348744267993,13.493860225093252,4,Spring,Very Dry,Very Dry_Hot,4,Nebraska,Cutworms,4
2023-04-06,18.50824631043475,53.99544846469173,0.8653992117058175,16.334875186657978,Nebraska,0,4,Spring,6.455323927427632,60.82781049473891,82.90354921097283,224.7858671727776,26.763332328188696,4,Spring,Dry,Dry_Cool,4,Nebraska,Aphids,4
2023-04-08,19.79452021927028,80.66314155217745,0.2870439286443441,14.95997980681718,Nebraska,0,4,Spring,6.407859291650733,96.50140457198316,65.90169731295575,35.460179000852435,28.664838750665872,4,Spring,Dry,Dry_Cool,4,Nebraska,Corn Rootworm,4
2023-04-09,17.062935332285356,79.21414539137297,15.936449455359877,5.392620351341466,Nebraska,0,4,Spring,6.386227323870553,80.63550414498589,91.95538910898684,250.35072893392413,12.808178441812151,4,Spring,Very Dry,Very Dry_Cool,4,Nebraska,Corn Rootworm,4
2023-04-11,24.20341148748403,69.42298536542516,4.070400076490669,3.423616793349291,Nebraska,0,4,Spring,7.178548917924647,23.361323200096773,39.6022287440332,112.47018705514796,33.05370247401356,4,Spring,Dry,Dry_Cool,4,Nebraska,Japanese Beetle,4
2023-04-13,17.93136156949649,33.68594482006042,6.037600099980855,18.86471894471217,Nebraska,0,4,Spring,5.506087122837598,27.15480663034078,34.78593826505275,158.11938363380037,29.05976209173354,4,Spring,Dry,Dry_Cool,4,Nebraska,Aphids,4
2023-04-15,27.58774975260869,76.84312935933578,4.937838214374332,5.312005130637704,Nebraska,0,4,Spring,7.134611093840685,25.54512378732423,36.89698896418647,144.36762656432532,22.811092269582737,4,Spring,Dry,Dry_Hot,4,Nebraska,Japanese Beetle,4
2023-04-15,27.58774975260869,76.84312935933578,4.937838214374332,5.312005130637704,Nebraska,0,4,Spring,7.134611093840685,25.54512378732423,36.89698896418647,144.36762656432532,22.811092269582737,4,Spring,Dry,Dry_Hot,4,Nebraska,Cutworms,4
2023-04-17,11.613805416999792,77.12579317449021,0.0676463309063362,5.620082835611948,Nebraska,0,4,Spring,5.871716109226143,40.50791646821905,53.58258733930842,147.40640394326076,33.40744968324025,4,Spring,Dry,Dry_Cool,4,Nebraska,Japanese Beetle,4
2023-04-19,33.50611817018695,59.4164938906143,3.624497730165973,13.12999948721918,Nebraska,0,4,Spring,6.1615025695787065,72.87727644921354,28.583001159186335,162.40079260784017,26.10142213254232,4,Spring,Dry,Dry_Hot,4,Nebraska,Aphids,4
2023-04-19,33.50611817018695,59.4164938906143,3.624497730165973,13.12999948721918,Nebraska,0,4,Spring,6.1615025695787065,72.87727644921354,28.583001159186335,162.40079260784017,26.10142213254232,4,Spring,Dry,Dry_Hot,4,Nebraska,Armyworms,4
2023-04-21,32.755749117560555,37.45889398999741,1.2348419667765786,9.816421548933189,Nebraska,0,4,Spring,6.698540229537178,51.25517355143496,36.14625664601206,225.69281312141936,13.433973329735483,4,Spring,Very Dry,Very Dry_Hot,4,Nebraska,Aphids,4
2023-04-21,32.755749117560555,37.45889398999741,1.2348419667765786,9.816421548933189,Nebraska,0,4,Spring,6.698540229537178,51.25517355143496,36.14625664601206,225.69281312141936,13.433973329735483,4,Spring,Very Dry,Very Dry_Hot,4,Nebraska,Japanese Beetle,4
2023-04-23,13.94846113990075,34.32104922081217,8.60914928413473,18.520524680041824,Nebraska,0,4,Spring,5.509366222682571,10.959679558732638,98.66885979658426,24.05171518283444,39.96351940824572,4,Spring,Dry,Dry_Cool,4,Nebraska,Armyworms,4
2023-04-25,13.427280359510574,52.18080004565903,2.5111176193875377,16.751189941498666,Nebraska,0,4,Spring,6.318436172878423,11.946386078184668,27.014543566896123,246.5455597703213,26.721890163543044,4,Spring,Dry,Dry_Cool,4,Nebraska,Aphids,4
2023-04-28,12.18268701194124,67.39427474667943,1.7604448892703508,13.32041737010428,Nebraska,0,4,Spring,5.775036996998917,56.48997571449234,45.66453183200778,4.543497980943201,23.88302400704953,4,Spring,Dry,Dry_Cool,4,Nebraska,Cutworms,4
2023-05-02,16.974199659612403,82.15362997362514,7.308366368652499,10.23397923546256,Nebraska,0,5,Spring,5.59242646268973,85.7615242348293,97.85039281190552,50.40156796949752,33.3873520257967,5,Spring,Dry,Dry_Cool,5,Nebraska,Armyworms,5
2023-05-03,34.811662428071195,76.06523932265625,1.937919078080249,11.384055135490785,Nebraska,0,5,Spring,5.970857123145354,25.01658852611859,14.983333348008255,231.72720300796635,27.194123588209848,5,Spring,Dry,Dry_Hot,5,Nebraska,Japanese Beetle,5
2023-05-04,21.70642245468369,88.72073219353472,2.093977046493222,16.75548619858572,Nebraska,0,5,Spring,6.292703586061132,52.73901921427399,28.850475842738188,237.47751938135923,13.558221325717,5,Spring,Very Dry,Very Dry_Cool,5,Nebraska,Armyworms,5
2023-05-05,19.18797270572469,59.67194893200042,4.89774485736168,12.670357273605976,Nebraska,0,5,Spring,5.872714653162692,37.43285826641085,47.6410747362121,103.39326606705409,37.09537205589741,5,Spring,Dry,Dry_Cool,5,Nebraska,Aphids,5
2023-05-08,23.701484287104403,69.27223714742475,1.4494567411808852,19.020353944618627,Nebraska,0,5,Spring,6.371791013470385,9.56688284210434,76.28197547115916,229.5942389079143,11.302494753828938,5,Spring,Very Dry,Very Dry_Cool,5,Nebraska,Cutworms,5
2023-05-09,24.379401549762644,70.86931501301201,2.2321293423045465,6.552754090599439,Nebraska,0,5,Spring,6.147477952040664,85.31463979926882,63.39430523956153,53.9022967215939,27.314337958682223,5,Spring,Dry,Dry_Cool,5,Nebraska,Armyworms,5
2023-05-10,16.594067645781614,61.68572903843817,5.446996355486848,15.611262701774454,Nebraska,0,5,Spring,7.390825295423647,74.27514218960037,19.108169002342837,151.13689609413387,18.13128222698593,5,Spring,Very Dry,Very Dry_Cool,5,Nebraska,Armyworms,5
2023-05-13,23.115049258237043,73.75542653705651,6.272918675074247,14.875925370460063,Nebraska,0,5,Spring,6.183343026686758,85.27017951449731,60.44521058707981,93.13869125599231,27.25747597762043,5,Spring,Dry,Dry_Cool,5,Nebraska,Aphids,5
2023-05-14,25.89824799195626,49.446975940156825,1.563342008380677,6.968584993034163,Nebraska,0,5,Spring,6.319147920857055,4.883137500323342,97.31586822247334,32.84402038844328,12.620270384224002,5,Spring,Very Dry,Very Dry_Hot,5,Nebraska,Corn Rootworm,5
2023-05-14,25.89824799195626,49.446975940156825,1.563342008380677,6.968584993034163,Nebraska,0,5,Spring,6.319147920857055,4.883137500323342,97.31586822247334,32.84402038844328,12.620270384224002,5,Spring,Very Dry,Very Dry_Hot,5,Nebraska,Cutworms,5
2023-05-14,25.89824799195626,49.446975940156825,1.563342008380677,6.968584993034163,Nebraska,0,5,Spring,6.319147920857055,4.883137500323342,97.31586822247334,32.84402038844328,12.620270384224002,5,Spring,Very Dry,Very Dry_Hot,5,Nebraska,Cutworms,5
2023-05-15,18.11813432382921,69.30303226244416,10.135746793227776,3.638181390784237,Nebraska,0,5,Spring,7.059699381603038,90.04244424866548,70.61389540625134,8.68787772238866,27.957280804111274,5,Spring,Dry,Dry_Cool,5,Nebraska,Japanese Beetle,5
2023-05-17,31.62803988595733,86.61889252041584,4.200115941338001,2.7481391839153924,Nebraska,0,5,Spring,6.835837512149437,85.4013686679157,71.11013792888352,250.054218998447,25.984454093097824,5,Spring,Dry,Dry_Hot,5,Nebraska,Japanese Beetle,5
2023-05-19,15.141545814235034,55.07606105500492,3.79456431195613,19.128411621393425,Nebraska,0,5,Spring,6.260722051274884,73.72800621821288,86.8184253126004,110.14043502816506,26.868434529942448,5,Spring,Dry,Dry_Cool,5,Nebraska,Aphids,5
2023-05-22,33.13204305045414,58.99342704224106,2.434005445232325,7.057304337482718,Nebraska,0,5,Spring,6.983427818354967,72.72368402486407,98.66020688754423,85.9753984433066,11.093899190296405,5,Spring,Very Dry,Very Dry_Hot,5,Nebraska,Japanese Beetle,5
2023-05-25,13.178060162435784,82.27880931234117,0.9354827824045684,19.35206656716952,Nebraska,0,5,Spring,6.599931880941879,29.002454821743303,82.37477731145091,76.28097861472884,26.99498393817194,5,Spring,Dry,Dry_Cool,5,Nebraska,Cutworms,5
2023-05-28,15.94023998566379,50.19273680057131,4.033722378539383,2.9323796079919195,Nebraska,0,5,Spring,7.378840812323066,18.53212638552595,87.26257709464625,164.9909701937798,22.83924412982985,5,Spring,Dry,Dry_Cool,5,Nebraska,Cutworms,5
2023-05-29,30.172167961827316,70.36413020781458,1.3011034662501062,7.62681179146957,Nebraska,0,5,Spring,7.344482882695969,42.34983243824316,38.75766024055496,120.46281301412291,33.15287498005676,5,Spring,Dry,Dry_Hot,5,Nebraska,Armyworms,5
2023-05-29,30.172167961827316,70.36413020781458,1.3011034662501062,7.62681179146957,Nebraska,0,5,Spring,7.344482882695969,42.34983243824316,38.75766024055496,120.46281301412291,33.15287498005676,5,Spring,Dry,Dry_Hot,5,Nebraska,Armyworms,5
2023-05-29,30.172167961827316,70.36413020781458,1.3011034662501062,7.62681179146957,Nebraska,0,5,Spring,7.344482882695969,42.34983243824316,38.75766024055496,120.46281301412291,33.15287498005676,5,Spring,Dry,Dry_Hot,5,Nebraska,Cutworms,5
2023-06-03,26.31287013565556,68.22811436317967,0.9092475708943312,11.7272896780761,Nebraska,0,6,Spring,6.888810075114543,8.077158750822234,54.73660269122804,31.75000190318681,35.40060053012432,6,Spring,Dry,Dry_Hot,6,Nebraska,Corn Rootworm,6
2023-06-04,17.867353861021968,46.33533882898661,0.9099848894195068,1.0849457302079668,Nebraska,0,6,Spring,5.631283059269431,74.56039657959846,72.74811607044961,102.29140507052858,20.097897361647505,6,Spring,Dry,Dry_Cool,6,Nebraska,Corn Rootworm,6
2023-06-06,33.71361570831121,87.63992719429977,0.8496449386998074,8.695984453666117,Nebraska,0,6,Spring,6.99979804457324,16.666114447389635,68.65065838121318,136.22743573145073,25.27879354962237,6,Spring,Dry,Dry_Hot,6,Nebraska,Cutworms,6
2023-06-09,11.456078326686804,68.53001474078764,15.24445801923556,0.553370712700052,Nebraska,0,6,Spring,6.428926898728565,83.40062993781987,47.52207063476771,247.9995785749249,19.623697550729236,6,Spring,Very Dry,Very Dry_Cool,6,Nebraska,Aphids,6
2023-06-15,14.24291731082429,34.83130702122567,10.683894289394416,9.005278074289384,Nebraska,0,6,Spring,7.413750647078565,51.49092972582891,41.89943329880251,121.55633201425448,20.061324234489057,6,Spring,Dry,Dry_Cool,6,Nebraska,Corn Rootworm,6
2023-06-18,18.529572009493705,60.89794063165099,12.966153794704988,12.074568098872238,Nebraska,0,6,Spring,7.370478079870315,79.84525628827248,40.09311916706639,192.14528225449672,29.406976219433385,6,Spring,Dry,Dry_Cool,6,Nebraska,Aphids,6
2023-06-18,18.529572009493705,60.89794063165099,12.966153794704988,12.074568098872238,Nebraska,0,6,Spring,7.370478079870315,79.84525628827248,40.09311916706639,192.14528225449672,29.406976219433385,6,Spring,Dry,Dry_Cool,6,Nebraska,Corn Rootworm,6
2023-06-19,10.626702316080763,55.18786105180696,2.6826326726494982,16.07404977023872,Nebraska,0,6,Spring,7.051242378622106,26.855893307854075,6.116935428624426,164.31080519644968,10.97591828929373,6,Spring,Very Dry,Very Dry_Cool,6,Nebraska,Armyworms,6
2023-06-20,10.078198048590965,53.52391375414857,6.3782618956847,13.558054577762622,Nebraska,0,6,Spring,6.2479637742544485,53.92660561856085,87.73237096526285,120.02901881567728,28.70277710150316,6,Spring,Dry,Dry_Cool,6,Nebraska,Corn Rootworm,6
2023-06-28,33.45169469114252,47.43906426003697,7.6193359074848,17.165884334272164,Nebraska,0,6,Spring,6.910824992584336,13.030128043364432,27.49363428110402,168.15982651594737,35.49990911209245,6,Spring,Dry,Dry_Hot,6,Nebraska,Cutworms,6
2023-06-29,10.419272760004574,52.55414245272854,12.712716591705124,3.92490855606384,Nebraska,0,6,Spring,7.494709937610461,45.48098905042839,64.85795340292296,214.4396338862282,36.01887184230672,6,Spring,Dry,Dry_Cool,6,Nebraska,Cutworms,6
2023-06-29,10.419272760004574,52.55414245272854,12.712716591705124,3.92490855606384,Nebraska,0,6,Spring,7.494709937610461,45.48098905042839,64.85795340292296,214.4396338862282,36.01887184230672,6,Spring,Dry,Dry_Cool,6,Nebraska,Cutworms,6
2023-07-03,18.24474197420332,71.6190089229825,0.7132441066049323,13.992255447407464,Nebraska,0,7,Summer,6.572428659411601,21.893367668677666,97.0158830991668,197.3491579452879,10.232978746072796,7,Summer,Very Dry,Very Dry_Cool,7,Nebraska,Japanese Beetle,7
2023-07-03,18.24474197420332,71.6190089229825,0.7132441066049323,13.992255447407464,Nebraska,0,7,Summer,6.572428659411601,21.893367668677666,97.0158830991668,197.3491579452879,10.232978746072796,7,Summer,Very Dry,Very Dry_Cool,7,Nebraska,Japanese Beetle,7
2023-07-06,23.863262911589427,70.59495113387588,1.6618753561418809,6.078843484051582,Nebraska,0,7,Summer,7.448663729506412,10.570896588813582,30.74588130596976,141.10182921789593,16.836096646744547,7,Summer,Very Dry,Very Dry_Cool,7,Nebraska,Japanese Beetle,7
2023-07-07,31.28689563336432,47.77262930518268,5.154481615093972,3.109528789723868,Nebraska,0,7,Summer,6.061985611462337,51.40330916639184,45.15501361580208,82.12167091149544,18.25888214681103,7,Summer,Very Dry,Very Dry_Hot,7,Nebraska,Japanese Beetle,7
2023-07-07,31.28689563336432,47.77262930518268,5.154481615093972,3.109528789723868,Nebraska,0,7,Summer,6.061985611462337,51.40330916639184,45.15501361580208,82.12167091149544,18.25888214681103,7,Summer,Very Dry,Very Dry_Hot,7,Nebraska,Corn Rootworm,7
2023-07-11,18.44570672825008,86.37594724199144,0.2565350953196855,19.70291319302783,Nebraska,0,7,Summer,6.933221076758578,10.103226179220323,1.8582645233777615,1.179176048687558,23.859358830099172,7,Summer,Dry,Dry_Cool,7,Nebraska,Japanese Beetle,7
2023-07-13,24.479119356631585,86.5394315602399,1.4033370540777954,15.33835684564488,Nebraska,0,7,Summer,7.298136384977973,75.11980806784334,18.639908075708234,90.95561699241034,28.149328648065804,7,Summer,Dry,Dry_Cool,7,Nebraska,Aphids,7
2023-07-13,24.479119356631585,86.5394315602399,1.4033370540777954,15.33835684564488,Nebraska,0,7,Summer,7.298136384977973,75.11980806784334,18.639908075708234,90.95561699241034,28.149328648065804,7,Summer,Dry,Dry_Cool,7,Nebraska,Aphids,7
2023-07-15,28.71428138712016,76.54917407910435,5.547108226345414,18.039663013146114,Nebraska,0,7,Summer,7.1593075579133,6.73327213601882,70.19576093499444,229.8108054437,37.98909586518003,7,Summer,Dry,Dry_Hot,7,Nebraska,Armyworms,7
2023-07-16,31.8728922649835,83.30089489068907,1.7145770951006218,10.0930971641675,Nebraska,0,7,Summer,6.563797084797421,87.35939922785855,6.236457056381129,112.62091985533226,13.884623043449562,7,Summer,Very Dry,Very Dry_Hot,7,Nebraska,Corn Rootworm,7
2023-07-17,27.069017511031237,66.23960531128262,2.960348817828826,4.584975857142631,Nebraska,0,7,Summer,6.187083227128642,91.42770925070568,68.66034318798918,20.496992286307304,14.99243654253539,7,Summer,Very Dry,Very Dry_Hot,7,Nebraska,Aphids,7
2023-07-18,17.607656632653498,87.55609639787666,15.936449455359877,19.83861068403505,Nebraska,0,7,Summer,5.681024538189408,17.511277633165445,29.237201216634155,115.2481296587422,26.67753115717196,7,Summer,Dry,Dry_Cool,7,Nebraska,Aphids,7
2023-07-20,24.911763355411303,56.6297509085547,0.2101458355962674,6.0891679401380205,Nebraska,0,7,Summer,7.476135790014014,4.853103689284543,52.698765971720526,271.61777732950543,27.63598884758478,7,Summer,Dry,Dry_Cool,7,Nebraska,Corn Rootworm,7
2023-07-24,31.12233890552756,72.98708383574083,8.485034240194864,9.206069266440243,Nebraska,0,7,Summer,6.737711079957263,83.80243214388639,21.97051009954884,47.35045888583168,11.68133788170794,7,Summer,Very Dry,Very Dry_Hot,7,Nebraska,Corn Rootworm,7
2023-07-25,12.683895350888257,47.31404526053842,1.7806835375858918,10.869458413084674,Nebraska,0,7,Summer,5.591367296828709,94.10398611317574,80.8772586933582,192.9461266586748,25.91879029845273,7,Summer,Dry,Dry_Cool,7,Nebraska,Japanese Beetle,7
